TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-3,CEQ0134,EPL-AR3-Line1,D1012493,1.81,6171-R&D-00000076,21192-473,21192-473,M1000226,2022-08-31,F1000227 COVID Ag,D1012492,1.3.7887.17225

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
KMANE,KMANE,2021-08-06T08:31:26.4673961+10:00,2021-08-06T08:31:31.0272620+10:00,117774201,682581923,3,True,4559,True,FC:B9:3E:1F:BB:F4,1864,True,0,True,0,2934,2845,5506,4605,10191,3232,10810,2085,352,7811,7645,55,True,16,True,35,True,-52,FC:B9:3E:1F:BB:F4,1490,True,3192,4895,5020,204,True,602,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288
KMANE,KMANE,2021-08-06T08:31:30.2694022+10:00,2021-08-06T08:31:34.5662983+10:00,101011014,682449290,4,True,4296,True,E0:9C:19:7F:19:28,1794,True,0,True,0,3131,2946,5972,4744,7394,3281,8642,2053,809,6892,7249,10,True,9,True,49,True,-52,E0:9C:19:7F:19:28,1352,True,3207,5028,5409,212,True,591,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273
KMANE,KMANE,2021-08-06T08:31:39.4966031+10:00,2021-08-06T08:31:44.1305516+10:00,101011018,682630989,1,True,4633,True,D7:04:77:7A:83:17,2229,True,0,True,0,3134,2966,5940,4814,9841,3265,8936,2026,596,7503,7769,9,True,8,True,50,True,-51,D7:04:77:7A:83:17,1034,True,3203,5080,5280,430,True,593,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273
KMANE,KMANE,2021-08-06T08:31:44.2645334+10:00,2021-08-06T08:31:49.0696503+10:00,101010981,682051906,2,True,4805,True,FB:D9:A2:A8:3B:09,1898,True,0,True,0,3122,2967,5967,4830,4689,3243,8266,2101,818,7575,7845,21,True,9,True,256,True,-51,FB:D9:A2:A8:3B:09,1600,True,3169,5006,5152,149,True,593,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271
KMANE,KMANE,2021-08-06T08:31:49.3499925+10:00,2021-08-06T08:31:54.1706606+10:00,101011008,682581923,3,True,4820,True,F2:DC:C3:C8:2B:EC,1982,True,0,True,0,3132,2990,5865,4835,9930,3147,10900,1956,22,6894,7116,55,True,17,True,49,True,-52,F2:DC:C3:C8:2B:EC,1644,True,3108,4954,5399,184,True,597,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287
KMANE,KMANE,2021-08-06T08:31:53.7393503+10:00,2021-08-06T08:31:57.5796041+10:00,117774170,682449290,4,True,3840,True,CF:01:77:1C:93:B5,1813,True,0,True,0,3138,2993,5897,4825,7337,3184,9554,2042,308,7765,8024,19,True,13,True,47,True,-52,CF:01:77:1C:93:B5,922,True,3241,4862,5041,150,True,596,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:32:53.4935766+10:00,2021-08-06T08:32:57.5644036+10:00,101011023,682630989,1,True,4070,True,C8:20:DE:CE:19:26,1901,True,0,True,0,3128,2975,5934,4862,6274,3232,10601,2069,503,6940,7540,58,True,16,True,45,True,-53,C8:20:DE:CE:19:26,985,True,3228,5097,5607,175,True,597,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287
KMANE,KMANE,2021-08-06T08:32:56.6168045+10:00,2021-08-06T08:33:00.6459329+10:00,134540200,682051906,2,True,4029,True,F4:46:07:01:E2:52,1930,True,0,True,0,3146,3032,5977,4943,8941,3195,9953,2064,507,7271,7202,10,True,17,True,35,True,-52,F4:46:07:01:E2:52,956,True,3357,4851,5034,178,True,603,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,294
KMANE,KMANE,2021-08-06T08:32:59.5011471+10:00,2021-08-06T08:33:04.5031805+10:00,101011009,682581923,3,True,5002,True,D0:5B:56:F7:48:3E,1889,True,0,True,0,3083,2854,5876,4653,9914,3265,10849,2069,615,7222,8086,8,True,17,True,49,True,-53,D0:5B:56:F7:48:3E,1925,True,3182,4801,5219,216,True,603,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288
KMANE,KMANE,2021-08-06T08:33:02.8278020+10:00,2021-08-06T08:33:07.5843259+10:00,101010984,682449290,4,True,4756,True,D2:78:5E:0D:6E:DE,1811,True,0,True,0,3103,2917,5811,4696,5679,3216,6577,2031,244,5813,6226,13,True,16,True,296,True,-52,D2:78:5E:0D:6E:DE,1487,True,3155,4898,5080,263,True,591,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:33:11.3868114+10:00,2021-08-06T08:33:15.6039885+10:00,134540186,682630989,1,True,4217,True,E0:09:EB:D7:33:28,1739,True,0,True,0,3139,2994,5924,4910,8572,3200,11121,2031,304,7405,7147,6,True,16,True,35,True,-53,E0:09:EB:D7:33:28,1206,True,3300,4941,5107,346,True,591,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:33:15.0204038+10:00,2021-08-06T08:33:19.4107753+10:00,117774158,682051906,2,True,4390,True,C0:30:99:4C:BA:04,1929,True,0,True,0,3140,2997,5908,4868,8329,3189,11829,1983,1,7573,7552,20,True,19,True,46,True,-53,C0:30:99:4C:BA:04,1353,True,3273,4862,5032,145,True,597,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:33:19.0026359+10:00,2021-08-06T08:33:23.0613615+10:00,134540207,682581923,3,True,4058,True,D1:79:D3:BF:AA:D2,1981,True,0,True,0,3106,2925,5940,4755,9606,3184,11867,2005,447,8545,7806,9,True,18,True,49,True,-52,D1:79:D3:BF:AA:D2,876,True,3308,4752,4890,229,True,603,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,286
KMANE,KMANE,2021-08-06T08:33:23.5658859+10:00,2021-08-06T08:33:27.6958085+10:00,101010930,682449290,4,True,4129,True,ED:5A:46:6E:33:A2,1687,True,0,True,0,3119,2962,5886,4771,8414,3227,7871,2010,524,7466,7898,11,True,16,True,49,True,-53,ED:5A:46:6E:33:A2,1340,True,3251,4865,5009,154,True,593,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271
KMANE,KMANE,2021-08-06T08:34:06.0406365+10:00,2021-08-06T08:34:09.8530439+10:00,101011016,682630989,1,True,3812,True,EA:5E:50:F7:0C:87,1844,True,0,True,0,3135,2983,5870,4782,8737,3131,6890,1999,14,7655,7786,16,True,8,True,40,True,-53,EA:5E:50:F7:0C:87,732,True,3230,5150,5587,305,True,591,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271
KMANE,KMANE,2021-08-06T08:34:09.2635417+10:00,2021-08-06T08:34:13.1560413+10:00,117774229,682051906,2,True,3892,True,CE:51:94:28:70:CE,1704,True,0,True,0,3150,3000,5967,4868,7084,3248,10729,2064,464,8015,7795,48,True,17,True,35,True,-52,CE:51:94:28:70:CE,995,True,3239,4969,5087,220,True,596,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:34:11.6387004+10:00,2021-08-06T08:34:16.1320961+10:00,134540201,682581923,3,True,4493,True,E4:53:11:F9:1A:14,2066,True,0,True,0,3109,2932,5913,4766,10990,3184,10807,2010,153,7052,7611,13,True,16,True,48,True,-52,E4:53:11:F9:1A:14,1230,True,3341,4834,4967,241,True,600,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:34:14.4511056+10:00,2021-08-06T08:34:19.6054988+10:00,101010983,682449290,4,True,5154,True,C4:84:32:B6:FE:7C,1984,True,0,True,0,3085,2892,5800,4626,3955,3206,7810,2026,264,5857,6158,48,True,519,True,48,True,-52,C4:84:32:B6:FE:7C,1006,True,3217,4972,5161,650,True,602,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288
KMANE,KMANE,2021-08-06T08:34:20.2020201+10:00,2021-08-06T08:34:24.6083007+10:00,101010998,682630989,1,True,4406,True,EA:10:D9:23:07:E3,1906,True,0,True,0,3120,2961,5892,4814,7837,3179,9159,2058,265,6960,7013,5,True,14,True,35,True,-52,EA:10:D9:23:07:E3,1431,True,3251,4995,5145,145,True,591,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:34:24.2527872+10:00,2021-08-06T08:34:29.2436230+10:00,134540155,682051906,2,True,4990,True,D7:F4:3C:D5:A9:58,1868,True,0,True,0,3128,2941,5913,4734,7555,3200,11502,2048,295,6670,6808,534,True,17,True,50,True,-51,D7:F4:3C:D5:A9:58,1325,True,3248,4984,5007,316,True,595,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,278
KMANE,KMANE,2021-08-06T08:34:29.5166347+10:00,2021-08-06T08:34:33.7572169+10:00,134540183,682581923,3,True,4240,True,D5:AA:26:8A:AE:D3,1796,True,0,True,0,3126,2986,5929,4943,8488,3206,9607,2053,705,7301,7106,6,True,17,True,50,True,-52,D5:AA:26:8A:AE:D3,1197,True,3330,4848,4943,301,True,593,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:34:33.7801568+10:00,2021-08-06T08:34:38.5998077+10:00,134540181,682449290,4,True,4819,True,DB:D2:36:44:08:F0,1974,True,0,True,0,3163,3038,5999,4948,5933,3227,9240,2048,420,7482,6999,114,True,80,True,35,True,-52,DB:D2:36:44:08:F0,1093,True,3219,4834,5007,634,True,596,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288
KMANE,KMANE,2021-08-06T08:35:38.9471645+10:00,2021-08-06T08:35:42.9472421+10:00,117774195,682630989,1,True,4000,True,EA:88:40:46:DF:DC,1852,True,0,True,0,3124,2983,5876,4932,6876,3200,9335,2074,475,7419,7493,50,True,17,True,35,True,-55,EA:88:40:46:DF:DC,972,True,3362,5030,5429,192,True,603,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:35:41.5497168+10:00,2021-08-06T08:35:45.8642995+10:00,101010978,682051906,2,True,4314,True,E7:F5:AA:D5:E0:44,2205,True,0,True,0,3167,3029,5967,4921,8654,3168,6731,1989,121,7692,7828,9,True,17,True,35,True,-52,E7:F5:AA:D5:E0:44,935,True,3169,5077,5473,219,True,601,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288
KMANE,KMANE,2021-08-06T08:35:44.3588857+10:00,2021-08-06T08:35:48.6006784+10:00,101011031,682581923,3,True,4241,True,F5:19:41:ED:E3:BB,2059,True,0,True,0,3100,2990,5833,4841,6539,3152,9010,2010,307,6415,5697,9,True,8,True,49,True,-52,F5:19:41:ED:E3:BB,1006,True,3278,4861,5030,210,True,623,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:35:46.5945368+10:00,2021-08-06T08:35:53.6621835+10:00,134540156,682449290,4,False,7067,True,C8:BD:35:44:81:31,2054,True,0,False,,,,,,,,,,,,,5012
KMANE,KMANE,2021-08-06T08:35:51.2100727+10:00,2021-08-06T08:35:56.2095489+10:00,101010926,682630989,1,True,4999,True,CA:26:8A:4B:58:A9,1865,True,0,True,0,3179,3048,5999,5018,7060,3302,10547,2015,412,7287,7575,54,True,17,True,35,True,-53,CA:26:8A:4B:58:A9,1809,True,3178,4954,5082,340,True,602,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271
KMANE,KMANE,2021-08-06T08:35:54.8748018+10:00,2021-08-06T08:35:59.8169964+10:00,101010944,682051906,2,True,4942,True,D8:2B:79:8F:08:26,1851,True,0,True,0,3091,2878,5800,4632,9929,3216,7113,2015,79,8371,8426,61,True,9,True,43,True,-53,D8:2B:79:8F:08:26,1816,True,3205,4891,5346,292,True,588,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,275
KMANE,KMANE,2021-08-06T08:36:02.3702800+10:00,2021-08-06T08:36:07.8378764+10:00,134540154,682581923,3,True,5467,True,C0:50:5E:A3:C2:4D,1899,True,0,True,0,3127,2968,5870,4830,10412,3168,11875,2005,112,7723,7669,6,True,16,True,38,True,-53,C0:50:5E:A3:C2:4D,2498,True,3223,4875,4932,134,True,595,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,274
KMANE,KMANE,2021-08-06T08:36:18.7645723+10:00,2021-08-06T08:36:23.6129761+10:00,117774216,682630989,1,True,4848,True,FE:5B:35:D4:FE:17,1814,True,0,True,0,3131,2984,5929,4846,7697,3227,9245,2037,76,7300,8153,48,True,17,True,35,True,-53,FE:5B:35:D4:FE:17,1603,True,3292,5029,5229,436,True,598,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288
KMANE,KMANE,2021-08-06T08:36:54.9703004+10:00,2021-08-06T08:36:58.8575760+10:00,117774211,682630989,1,True,3887,True,FF:FA:93:A0:CC:BF,1734,True,0,True,0,3124,2962,5897,4835,4848,3184,8295,2048,414,7632,7136,54,True,18,True,49,True,-53,FF:FA:93:A0:CC:BF,737,True,3346,5043,5500,420,True,592,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,277
KMANE,KMANE,2021-08-06T08:36:57.6432703+10:00,2021-08-06T08:37:01.9077849+10:00,117774219,682051906,2,True,4264,True,D4:6F:68:DC:9F:6C,1883,True,0,True,0,3107,2942,5886,4825,10881,3216,8977,2042,225,7800,7825,11,True,15,True,329,True,-52,D4:6F:68:DC:9F:6C,842,True,3244,4925,5104,283,True,606,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,289
KMANE,KMANE,2021-08-06T08:37:01.6160167+10:00,2021-08-06T08:37:05.2636273+10:00,101011022,682581923,3,True,3647,True,D5:67:CA:08:86:B2,694,True,0,True,0,3103,2940,5827,4728,7740,3189,6980,1999,192,7564,7043,21,True,8,True,337,True,-53,D5:67:CA:08:86:B2,1240,True,3112,4904,5346,454,True,600,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287
KMANE,KMANE,2021-08-06T08:37:04.0789778+10:00,2021-08-06T08:37:08.9376351+10:00,134540187,682449290,4,True,4858,True,D6:01:20:01:01:8C,1782,True,0,True,0,3127,2988,5886,4862,8348,3189,10515,1989,42,7232,6869,11,True,17,True,35,True,-49,D6:01:20:01:01:8C,1722,True,3230,4868,4986,417,True,595,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:37:13.2009572+10:00,2021-08-06T08:37:18.0348124+10:00,134540190,682630989,1,True,4833,True,DA:75:5B:EC:5F:33,1898,True,0,True,0,3120,2963,5870,4819,9988,3195,11175,2031,229,7847,8204,6,True,8,True,48,True,-52,DA:75:5B:EC:5F:33,1541,True,3396,5066,5171,455,True,596,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271
KMANE,KMANE,2021-08-06T08:37:17.0015404+10:00,2021-08-06T08:37:21.1667440+10:00,184821018,682051906,2,True,4165,True,FC:77:83:6D:E3:60,1729,True,0,True,0,3091,2852,5800,4567,9597,3200,10936,2005,200,6865,7222,56,True,18,True,65,True,-52,FC:77:83:6D:E3:60,1084,True,3210,5050,5477,332,True,601,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:37:23.0776024+10:00,2021-08-06T08:37:27.5975783+10:00,117774199,682581923,3,True,4519,True,C0:F8:AD:E4:C8:B6,1902,True,0,True,0,3138,2998,5924,4916,9719,3216,11401,1983,17,7949,8077,55,True,17,True,35,True,-53,C0:F8:AD:E4:C8:B6,1390,True,3241,4801,4980,236,True,603,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:37:27.8923247+10:00,2021-08-06T08:37:31.8454519+10:00,101010975,682449290,4,True,3953,True,E9:3B:50:6E:36:55,1745,True,0,True,0,3116,2959,5892,4825,9101,3227,9969,2064,578,6754,7060,46,True,17,True,35,True,-53,E9:3B:50:6E:36:55,1030,True,3108,4936,5033,185,True,598,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288
KMANE,KMANE,2021-08-06T08:38:32.7172002+10:00,2021-08-06T08:38:36.6452602+10:00,101011027,682630989,1,True,3928,True,CC:C3:56:A5:FE:52,1869,True,0,True,0,3133,2988,5929,4841,9860,3179,6294,1967,244,6720,7061,48,True,17,True,35,True,-52,CC:C3:56:A5:FE:52,879,True,3246,5121,5230,191,True,616,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,267
KMANE,KMANE,2021-08-06T08:38:35.5216249+10:00,2021-08-06T08:38:40.5290802+10:00,101010980,682051906,2,True,5007,True,EA:37:5B:E1:81:6A,1931,True,0,True,0,3127,2983,5892,4862,9211,3195,9487,2015,96,7597,7675,13,True,8,True,49,True,-52,EA:37:5B:E1:81:6A,1439,True,3223,5002,5221,697,True,591,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:38:37.8263565+10:00,2021-08-06T08:38:42.1494866+10:00,134540191,682581923,3,True,4323,True,D2:FC:CE:A1:A4:A8,1874,True,0,True,0,3119,2968,5913,4830,6110,3184,9344,2058,168,7084,7223,14,True,17,True,35,True,-54,D2:FC:CE:A1:A4:A8,1242,True,3244,4904,5052,267,True,591,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273
KMANE,KMANE,2021-08-06T08:38:45.8686667+10:00,2021-08-06T08:38:50.7046785+10:00,184821001,682630989,1,True,4836,True,DD:85:A0:C3:9C:EF,1902,True,0,True,0,3047,2756,5763,4417,10096,3211,12700,2064,425,7346,7460,7,True,17,True,254,True,-53,DD:85:A0:C3:9C:EF,1169,True,3398,5019,5144,612,True,594,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,274
KMANE,KMANE,2021-08-06T08:38:49.5840906+10:00,2021-08-06T08:38:53.9526618+10:00,117774209,682051906,2,True,4368,True,C2:77:94:26:ED:CA,1832,True,0,True,0,3135,2997,5934,4916,9714,3189,10609,2042,230,8884,8882,54,True,17,True,50,True,-53,C2:77:94:26:ED:CA,1231,True,3287,4971,5080,320,True,587,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272
KMANE,KMANE,2021-08-06T08:38:52.2560795+10:00,2021-08-06T08:38:55.0243002+10:00,117774191,682449290,4,True,2768,True,EC:32:4C:5D:B1:2E,20,True,0,True,0,3148,3001,6010,4953,10196,3265,9644,2165,882,7054,7271,220,True,72,True,49,True,-52,EC:32:4C:5D:B1:2E,1259,True,3267,4925,5040,274,True,594,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273
KMANE,KMANE,2021-08-06T08:39:05.0555471+10:00,2021-08-06T08:39:10.0866489+10:00,101011000,682630989,1,True,5031,True,FC:DE:85:7D:49:E8,2132,True,0,True,0,3113,2945,5934,4798,6118,3168,10821,2021,464,6819,6585,154,True,81,True,46,True,-53,FC:DE:85:7D:49:E8,1033,True,3355,4982,5089,683,True,604,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,289
KMANE,KMANE,2021-08-06T08:39:10.1513766+10:00,2021-08-06T08:39:14.5987817+10:00,101010985,682051906,2,True,4447,True,D4:6B:4F:78:DF:C0,1799,True,0,True,0,3068,2944,5795,4771,5769,3195,9180,2053,348,7319,7345,13,True,16,True,49,True,-51,D4:6B:4F:78:DF:C0,1342,True,3183,4967,5159,348,True,596,True,CovidHomeAg,4,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273
